,recall_at_1,recall_at_2,recall_at_3,recall_at_4,recall_at_5,recall_at_10,recall_at_20,recall_at_50,recall_at_100,mean_rank,average_similarity,threshold
0,0.7599999904632568,0.8799999952316284,0.9266666769981384,0.9600000381469727,0.9733333587646484,0.9866666793823242,0.9933333396911621,1.0,1.0,1.7400000095367432,0.641427755355835,
1,0.6800000071525574,0.7666667103767395,0.7800000309944153,0.7866666913032532,0.7866666913032532,0.7866666913032532,0.7866666913032532,0.7866666913032532,0.7866666913032532,1.7400000095367432,0.641427755355835,0.55
2,0.6733333468437195,0.7599999904632568,0.7733333706855774,0.7800000309944153,0.7800000309944153,0.7800000309944153,0.7800000309944153,0.7800000309944153,0.7800000309944153,1.7400000095367432,0.641427755355835,0.5607142857142857
3,0.6466667056083679,0.7200000286102295,0.7333333492279053,0.7400000095367432,0.7400000095367432,0.7400000095367432,0.7400000095367432,0.7400000095367432,0.7400000095367432,1.7400000095367432,0.641427755355835,0.5714285714285715
4,0.6333333253860474,0.699999988079071,0.7133333683013916,0.7200000286102295,0.7200000286102295,0.7200000286102295,0.7200000286102295,0.7200000286102295,0.7200000286102295,1.7400000095367432,0.641427755355835,0.5821428571428572
5,0.6000000238418579,0.6666666865348816,0.6800000071525574,0.6866666674613953,0.6866666674613953,0.6866666674613953,0.6866666674613953,0.6866666674613953,0.6866666674613953,1.7400000095367432,0.641427755355835,0.5928571428571429
6,0.5733333230018616,0.6333333253860474,0.6466667056083679,0.6533333659172058,0.6533333659172058,0.6533333659172058,0.6533333659172058,0.6533333659172058,0.6533333659172058,1.7400000095367432,0.641427755355835,0.6035714285714285
7,0.5333333611488342,0.5866667032241821,0.6000000238418579,0.6066666841506958,0.6066666841506958,0.6066666841506958,0.6066666841506958,0.6066666841506958,0.6066666841506958,1.7400000095367432,0.641427755355835,0.6142857142857143
8,0.5200000405311584,0.5733333230018616,0.5866667032241821,0.59333336353302,0.59333336353302,0.59333336353302,0.59333336353302,0.59333336353302,0.59333336353302,1.7400000095367432,0.641427755355835,0.625
9,0.4866666793823242,0.5333333611488342,0.5400000214576721,0.54666668176651,0.54666668176651,0.54666668176651,0.54666668176651,0.54666668176651,0.54666668176651,1.7400000095367432,0.641427755355835,0.6357142857142857
10,0.4533333480358124,0.4933333396911621,0.5,0.5066666603088379,0.5066666603088379,0.5066666603088379,0.5066666603088379,0.5066666603088379,0.5066666603088379,1.7400000095367432,0.641427755355835,0.6464285714285714
11,0.4266666769981384,0.4533333480358124,0.46000000834465027,0.46666666865348816,0.46666666865348816,0.46666666865348816,0.46666666865348816,0.46666666865348816,0.46666666865348816,1.7400000095367432,0.641427755355835,0.6571428571428571
12,0.4000000059604645,0.42000001668930054,0.4266666769981384,0.4333333373069763,0.4333333373069763,0.4333333373069763,0.4333333373069763,0.4333333373069763,0.4333333373069763,1.7400000095367432,0.641427755355835,0.6678571428571428
13,0.3733333349227905,0.3933333456516266,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.4000000059604645,1.7400000095367432,0.641427755355835,0.6785714285714286
14,0.3466666638851166,0.36666667461395264,0.3733333349227905,0.3733333349227905,0.3733333349227905,0.3733333349227905,0.3733333349227905,0.3733333349227905,0.3733333349227905,1.7400000095367432,0.641427755355835,0.6892857142857143
15,0.3266666829586029,0.3466666638851166,0.35333335399627686,0.35333335399627686,0.35333335399627686,0.35333335399627686,0.35333335399627686,0.35333335399627686,0.35333335399627686,1.7400000095367432,0.641427755355835,0.7
