,recall_at_1,recall_at_2,recall_at_3,recall_at_4,recall_at_5,recall_at_10,recall_at_20,recall_at_50,mean_rank,average_similarity,threshold
0,0.8359999656677246,0.9319999694824219,0.9719999313354493,0.9819999694824219,0.9880000114440918,0.9940000534057617,0.9979999542236329,1.0,1.3859999179840088,0.6639731526374817,
1,0.7319999694824219,0.7760000228881836,0.790000057220459,0.790000057220459,0.790000057220459,0.790000057220459,0.790000057220459,0.790000057220459,1.3859999179840088,0.6639731526374817,0.55
2,0.7079999446868896,0.7519999027252198,0.7619999408721924,0.7619999408721924,0.7619999408721924,0.7619999408721924,0.7619999408721924,0.7619999408721924,1.3859999179840088,0.6639731526374817,0.5607142857142857
3,0.6919999599456788,0.7339999675750732,0.7439999103546142,0.7439999103546142,0.7439999103546142,0.7439999103546142,0.7439999103546142,0.7439999103546142,1.3859999179840088,0.6639731526374817,0.5714285714285715
4,0.6759999752044678,0.7139999866485596,0.7199999332427979,0.7199999332427979,0.7199999332427979,0.7199999332427979,0.7199999332427979,0.7199999332427979,1.3859999179840088,0.6639731526374817,0.5821428571428572
5,0.6619999408721924,0.697999906539917,0.7019999504089356,0.7019999504089356,0.7019999504089356,0.7019999504089356,0.7019999504089356,0.7019999504089356,1.3859999179840088,0.6639731526374817,0.5928571428571429
6,0.6499999523162842,0.6839999198913574,0.6879999160766601,0.6879999160766601,0.6879999160766601,0.6879999160766601,0.6879999160766601,0.6879999160766601,1.3859999179840088,0.6639731526374817,0.6035714285714285
7,0.6279999256134033,0.6579999446868896,0.6619999408721924,0.6619999408721924,0.6619999408721924,0.6619999408721924,0.6619999408721924,0.6619999408721924,1.3859999179840088,0.6639731526374817,0.6142857142857143
8,0.5999999523162842,0.625999927520752,0.6279999732971191,0.6279999732971191,0.6279999732971191,0.6279999732971191,0.6279999732971191,0.6279999732971191,1.3859999179840088,0.6639731526374817,0.625
9,0.5799999713897706,0.6039999485015869,0.6059999465942383,0.6059999465942383,0.6059999465942383,0.6059999465942383,0.6059999465942383,0.6059999465942383,1.3859999179840088,0.6639731526374817,0.6357142857142857
10,0.5480000019073487,0.5699999809265137,0.571999979019165,0.571999979019165,0.571999979019165,0.571999979019165,0.571999979019165,0.571999979019165,1.3859999179840088,0.6639731526374817,0.6464285714285714
11,0.5239999771118165,0.5439999580383301,0.5459999561309814,0.5459999561309814,0.5459999561309814,0.5459999561309814,0.5459999561309814,0.5459999561309814,1.3859999179840088,0.6639731526374817,0.6571428571428571
12,0.5039999961853028,0.5179999828338623,0.5199999809265137,0.5199999809265137,0.5199999809265137,0.5199999809265137,0.5199999809265137,0.5199999809265137,1.3859999179840088,0.6639731526374817,0.6678571428571428
13,0.4960000038146973,0.5099999904632568,0.5119999885559082,0.5119999885559082,0.5119999885559082,0.5119999885559082,0.5119999885559082,0.5119999885559082,1.3859999179840088,0.6639731526374817,0.6785714285714286
14,0.44800004959106443,0.46000003814697266,0.46000003814697266,0.46000003814697266,0.46000003814697266,0.46000003814697266,0.46000003814697266,0.46000003814697266,1.3859999179840088,0.6639731526374817,0.6892857142857143
15,0.4159999847412109,0.42599997520446775,0.42599997520446775,0.42599997520446775,0.42599997520446775,0.42599997520446775,0.42599997520446775,0.42599997520446775,1.3859999179840088,0.6639731526374817,0.7
