,recall_at_1,recall_at_2,recall_at_3,recall_at_4,recall_at_5,recall_at_10,recall_at_20,recall_at_50,mean_rank,average_similarity,threshold
0,0.5,0.7200000286102295,0.7799999713897705,0.800000011920929,0.8199999928474426,0.9599999785423279,1.0,1.0,2.880000114440918,0.9352341294288635,
1,0.5,0.7200000286102295,0.7799999713897705,0.800000011920929,0.8199999928474426,0.9599999785423279,0.9800000190734863,0.9800000190734863,2.880000114440918,0.9352341294288635,0.8
2,0.5,0.7200000286102295,0.7799999713897705,0.800000011920929,0.8199999928474426,0.9599999785423279,0.9800000190734863,0.9800000190734863,2.880000114440918,0.9352341294288635,0.8135714285714286
3,0.5,0.7200000286102295,0.7799999713897705,0.800000011920929,0.8199999928474426,0.9399999976158142,0.9599999785423279,0.9599999785423279,2.880000114440918,0.9352341294288635,0.8271428571428572
4,0.5,0.7200000286102295,0.7799999713897705,0.800000011920929,0.8199999928474426,0.9200000166893005,0.9200000166893005,0.9200000166893005,2.880000114440918,0.9352341294288635,0.8407142857142857
5,0.5,0.7200000286102295,0.7799999713897705,0.800000011920929,0.8199999928474426,0.9200000166893005,0.9200000166893005,0.9200000166893005,2.880000114440918,0.9352341294288635,0.8542857142857143
6,0.5,0.699999988079071,0.7599999904632568,0.7799999713897705,0.7799999713897705,0.8799999952316284,0.8799999952316284,0.8799999952316284,2.880000114440918,0.9352341294288635,0.8678571428571429
7,0.5,0.699999988079071,0.7599999904632568,0.7799999713897705,0.7799999713897705,0.8600000143051147,0.8600000143051147,0.8600000143051147,2.880000114440918,0.9352341294288635,0.8814285714285715
8,0.47999998927116394,0.6800000071525574,0.7400000095367432,0.7599999904632568,0.7599999904632568,0.8399999737739563,0.8399999737739563,0.8399999737739563,2.880000114440918,0.9352341294288635,0.895
9,0.47999998927116394,0.6800000071525574,0.7400000095367432,0.7599999904632568,0.7599999904632568,0.8199999928474426,0.8199999928474426,0.8199999928474426,2.880000114440918,0.9352341294288635,0.9085714285714286
10,0.46000000834465027,0.6200000047683716,0.6800000071525574,0.6800000071525574,0.6800000071525574,0.7200000286102295,0.7200000286102295,0.7200000286102295,2.880000114440918,0.9352341294288635,0.9221428571428572
11,0.46000000834465027,0.5799999833106995,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6399999856948853,0.6399999856948853,0.6399999856948853,2.880000114440918,0.9352341294288635,0.9357142857142857
12,0.3799999952316284,0.47999998927116394,0.47999998927116394,0.47999998927116394,0.47999998927116394,0.47999998927116394,0.47999998927116394,0.47999998927116394,2.880000114440918,0.9352341294288635,0.9492857142857143
13,0.3199999928474426,0.36000001430511475,0.36000001430511475,0.36000001430511475,0.36000001430511475,0.36000001430511475,0.36000001430511475,0.36000001430511475,2.880000114440918,0.9352341294288635,0.9628571428571429
14,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,0.14000000059604645,2.880000114440918,0.9352341294288635,0.9764285714285714
15,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,2.880000114440918,0.9352341294288635,0.99
