,recall_at_1,recall_at_2,recall_at_3,recall_at_4,recall_at_5,recall_at_10,recall_at_20,recall_at_50,recall_at_100,mean_rank,average_similarity,threshold
0,0.3188000023365021,0.42879998683929443,0.49799999594688416,0.5415999889373779,0.5841999650001526,0.703000009059906,0.8161999583244324,0.9264000058174133,0.9733999967575073,17.4877986907959,0.6562497615814209,
1,0.3147999942302704,0.4197999835014343,0.483599990606308,0.5238000154495239,0.5618000030517578,0.6613999605178833,0.7425999641418457,0.8019999861717224,0.8199999928474426,17.4877986907959,0.6562497615814209,0.55
2,0.31459999084472656,0.41839998960494995,0.48159998655319214,0.5209999680519104,0.5583999752998352,0.6534000039100647,0.7293999791145325,0.7849999666213989,0.8015999794006348,17.4877986907959,0.6562497615814209,0.5607142857142857
3,0.31279999017715454,0.4147999882698059,0.4765999913215637,0.5149999856948853,0.5507999658584595,0.640999972820282,0.712399959564209,0.7645999789237976,0.7797999978065491,17.4877986907959,0.6562497615814209,0.5714285714285715
4,0.31139999628067017,0.4107999801635742,0.47200000286102295,0.5095999836921692,0.5443999767303467,0.6309999823570251,0.6967999935150146,0.7447999715805054,0.7581999897956848,17.4877986907959,0.6562497615814209,0.5821428571428572
5,0.3093999922275543,0.4059999883174896,0.46559998393058777,0.5019999742507935,0.5345999598503113,0.6161999702453613,0.6796000003814697,0.7242000102996826,0.7357999682426453,17.4877986907959,0.6562497615814209,0.5928571428571429
6,0.3050000071525574,0.399399995803833,0.45639997720718384,0.49079999327659607,0.5221999883651733,0.5979999899864197,0.6556000113487244,0.6949999928474426,0.7059999704360962,17.4877986907959,0.6562497615814209,0.6035714285714285
7,0.30140000581741333,0.3921999931335449,0.44759997725486755,0.48019999265670776,0.5094000101089478,0.5809999704360962,0.6344000101089478,0.6699999570846558,0.6787999868392944,17.4877986907959,0.6562497615814209,0.6142857142857143
8,0.2978000044822693,0.3861999809741974,0.4399999976158142,0.47119998931884766,0.4989999830722809,0.5645999908447266,0.611799955368042,0.6441999673843384,0.652999997138977,17.4877986907959,0.6562497615814209,0.625
9,0.2921999990940094,0.3771999776363373,0.4285999834537506,0.4569999873638153,0.48179998993873596,0.5399999618530273,0.5819999575614929,0.6097999811172485,0.6168000102043152,17.4877986907959,0.6562497615814209,0.6357142857142857
10,0.28599998354911804,0.36820000410079956,0.41659998893737793,0.4413999915122986,0.4641999900341034,0.515999972820282,0.5525999665260315,0.576200008392334,0.58160001039505,17.4877986907959,0.6562497615814209,0.6464285714285714
11,0.2784000039100647,0.35599997639656067,0.39980000257492065,0.42319998145103455,0.4439999759197235,0.4893999993801117,0.5227999687194824,0.5429999828338623,0.5482000112533569,17.4877986907959,0.6562497615814209,0.6571428571428571
12,0.2703999876976013,0.3449999988079071,0.3863999843597412,0.4075999855995178,0.42559999227523804,0.4649999737739563,0.493399977684021,0.5113999843597412,0.5162000060081482,17.4877986907959,0.6562497615814209,0.6678571428571428
13,0.26100000739097595,0.33079999685287476,0.36980000138282776,0.3889999985694885,0.4052000045776367,0.44119998812675476,0.46539998054504395,0.4805999994277954,0.48420000076293945,17.4877986907959,0.6562497615814209,0.6785714285714286
14,0.24799999594688416,0.31360000371932983,0.3495999872684479,0.3667999804019928,0.3807999789714813,0.41259998083114624,0.43299999833106995,0.4465999901294708,0.4497999846935272,17.4877986907959,0.6562497615814209,0.6892857142857143
15,0.23519998788833618,0.295199990272522,0.3271999955177307,0.34139999747276306,0.3531999886035919,0.3789999783039093,0.39559999108314514,0.40699997544288635,0.409199982881546,17.4877986907959,0.6562497615814209,0.7
