,recall_at_1,recall_at_2,recall_at_3,recall_at_4,recall_at_5,recall_at_10,recall_at_20,recall_at_50,recall_at_100,mean_rank,average_similarity,threshold
0,0.724666690826416,0.8440000534057617,0.8953333854675293,0.9333333015441895,0.9533334732055664,0.9793334007263184,0.9899999618530273,0.9953332901000976,0.9973333358764649,2.37333345413208,0.6727429628372192,
1,0.6826666831970215,0.7633333206176758,0.7940000534057617,0.8073333740234375,0.815333366394043,0.8193333625793457,0.8193333625793457,0.8193333625793457,0.8193333625793457,2.37333345413208,0.6727429628372192,0.55
2,0.6673333644866943,0.7413333892822266,0.7700000762939453,0.7826667308807373,0.7880001068115234,0.7920001029968262,0.7920001029968262,0.7920001029968262,0.7920001029968262,2.37333345413208,0.6727429628372192,0.5607142857142857
3,0.6593333721160889,0.7293333053588867,0.7560000896453858,0.7680000782012939,0.7733334064483642,0.7760000705718995,0.7760000705718995,0.7760000705718995,0.7760000705718995,2.37333345413208,0.6727429628372192,0.5714285714285715
4,0.6459999561309815,0.7133333206176757,0.7380000114440918,0.749333381652832,0.7533333778381348,0.755333423614502,0.755333423614502,0.755333423614502,0.755333423614502,2.37333345413208,0.6727429628372192,0.5821428571428572
5,0.6359999656677247,0.6986666679382324,0.7200000762939454,0.730000114440918,0.7333333969116211,0.7346667289733887,0.7346667289733887,0.7346667289733887,0.7346667289733887,2.37333345413208,0.6727429628372192,0.5928571428571429
6,0.6239999294281006,0.6826666355133056,0.7033332824707031,0.7120000839233398,0.7140000343322754,0.715333366394043,0.715333366394043,0.715333366394043,0.715333366394043,2.37333345413208,0.6727429628372192,0.6035714285714285
7,0.6099999427795411,0.6613332748413085,0.6793333053588867,0.6866666793823242,0.6886666297912598,0.6899999618530274,0.6899999618530274,0.6899999618530274,0.6899999618530274,2.37333345413208,0.6727429628372192,0.6142857142857143
8,0.5939999580383301,0.6379999160766602,0.6519999027252197,0.6579999923706055,0.6600000381469726,0.6606666564941406,0.6606666564941406,0.6606666564941406,0.6606666564941406,2.37333345413208,0.6727429628372192,0.625
9,0.5726666450500488,0.6126666069030762,0.6259999752044678,0.6306666374206543,0.6319999694824219,0.6326665878295898,0.6326665878295898,0.6326665878295898,0.6326665878295898,2.37333345413208,0.6727429628372192,0.6357142857142857
10,0.5513333320617676,0.5859999656677246,0.5986666202545166,0.6026666164398193,0.6039999485015869,0.6046666145324707,0.6046666145324707,0.6046666145324707,0.6046666145324707,2.37333345413208,0.6727429628372192,0.6464285714285714
11,0.5319999694824219,0.5639999866485595,0.5759999752044678,0.5799999713897706,0.5813333034515381,0.5819999694824218,0.5819999694824218,0.5819999694824218,0.5819999694824218,2.37333345413208,0.6727429628372192,0.6571428571428571
12,0.5133333206176758,0.5426666259765625,0.553333330154419,0.5573333263397217,0.5579999923706055,0.5579999923706055,0.5579999923706055,0.5579999923706055,0.5579999923706055,2.37333345413208,0.6727429628372192,0.6678571428571428
13,0.4953333377838135,0.5226666450500488,0.5319999694824219,0.5333333015441895,0.5339999675750733,0.5339999675750733,0.5339999675750733,0.5339999675750733,0.5339999675750733,2.37333345413208,0.6727429628372192,0.6785714285714286
14,0.46200003623962405,0.48533334732055666,0.4933333396911621,0.4940000057220459,0.4940000057220459,0.4940000057220459,0.4940000057220459,0.4940000057220459,0.4940000057220459,2.37333345413208,0.6727429628372192,0.6892857142857143
15,0.4353333473205566,0.4546667098999023,0.46000003814697266,0.4606666564941406,0.4606666564941406,0.4606666564941406,0.4606666564941406,0.4606666564941406,0.4606666564941406,2.37333345413208,0.6727429628372192,0.7
