,recall_at_1,recall_at_2,recall_at_3,recall_at_4,recall_at_5,recall_at_10,recall_at_20,recall_at_50,recall_at_100,mean_rank,average_similarity,threshold
0,0.11999999731779099,0.23333333432674408,0.2800000011920929,0.30666667222976685,0.4000000059604645,0.5,0.7266666889190674,0.9399999976158142,1.0,16.126667022705078,0.9273095726966858,
1,0.11999999731779099,0.23333333432674408,0.2800000011920929,0.30000001192092896,0.3933333456516266,0.4933333396911621,0.7133333086967468,0.9066666960716248,0.9399999976158142,16.126667022705078,0.9273095726966858,0.8
2,0.1133333370089531,0.2266666740179062,0.273333340883255,0.2933333218097687,0.3866666555404663,0.4866666793823242,0.7066666483879089,0.8933333158493042,0.9266666769981384,16.126667022705078,0.9273095726966858,0.8135714285714286
3,0.1133333370089531,0.2266666740179062,0.273333340883255,0.2933333218097687,0.3866666555404663,0.4866666793823242,0.7066666483879089,0.8933333158493042,0.9266666769981384,16.126667022705078,0.9273095726966858,0.8271428571428572
4,0.1133333370089531,0.2266666740179062,0.273333340883255,0.2933333218097687,0.3866666555404663,0.4866666793823242,0.7066666483879089,0.8933333158493042,0.9266666769981384,16.126667022705078,0.9273095726966858,0.8407142857142857
5,0.1133333370089531,0.2266666740179062,0.273333340883255,0.2933333218097687,0.3866666555404663,0.47999998927116394,0.699999988079071,0.8799999952316284,0.9066666960716248,16.126667022705078,0.9273095726966858,0.8542857142857143
6,0.1133333370089531,0.2266666740179062,0.273333340883255,0.2933333218097687,0.3866666555404663,0.47999998927116394,0.6933333277702332,0.8666666746139526,0.8933333158493042,16.126667022705078,0.9273095726966858,0.8678571428571429
7,0.1133333370089531,0.2266666740179062,0.273333340883255,0.2933333218097687,0.3799999952316284,0.47333332896232605,0.6866666674613953,0.8333333134651184,0.8533333539962769,16.126667022705078,0.9273095726966858,0.8814285714285715
8,0.1133333370089531,0.2266666740179062,0.273333340883255,0.2933333218097687,0.3799999952316284,0.47333332896232605,0.6800000071525574,0.800000011920929,0.8199999928474426,16.126667022705078,0.9273095726966858,0.895
9,0.1133333370089531,0.2266666740179062,0.273333340883255,0.2933333218097687,0.3799999952316284,0.46666666865348816,0.6600000262260437,0.753333330154419,0.7599999904632568,16.126667022705078,0.9273095726966858,0.9085714285714286
10,0.1133333370089531,0.2199999988079071,0.2666666805744171,0.2866666615009308,0.36000001430511475,0.4399999976158142,0.6133333444595337,0.6933333277702332,0.6933333277702332,16.126667022705078,0.9273095726966858,0.9221428571428572
11,0.1133333370089531,0.20666666328907013,0.24666666984558105,0.2666666805744171,0.3266666531562805,0.3933333456516266,0.54666668176651,0.6000000238418579,0.6000000238418579,16.126667022705078,0.9273095726966858,0.9357142857142857
12,0.10000000149011612,0.1733333319425583,0.2133333384990692,0.23333333432674408,0.2866666615009308,0.3199999928474426,0.4266666769981384,0.4466666579246521,0.4466666579246521,16.126667022705078,0.9273095726966858,0.9492857142857143
13,0.10000000149011612,0.1599999964237213,0.18000000715255737,0.19333332777023315,0.2266666740179062,0.23999999463558197,0.2800000011920929,0.2866666615009308,0.2866666615009308,16.126667022705078,0.9273095726966858,0.9628571428571429
14,0.06666667014360428,0.10000000149011612,0.1066666692495346,0.1066666692495346,0.1133333370089531,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,16.126667022705078,0.9273095726966858,0.9764285714285714
15,0.006666666828095913,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,16.126667022705078,0.9273095726966858,0.99
