,recall_at_1,recall_at_2,recall_at_3,recall_at_4,recall_at_5,recall_at_10,recall_at_20,recall_at_50,recall_at_100,mean_rank,average_similarity,threshold
0,0.6680000305175782,0.8133333206176758,0.8680000305175781,0.9079999923706055,0.9280000686645508,0.965333366394043,0.9893333435058593,0.9973333358764649,0.9973333358764649,2.5399999618530273,0.6574617028236389,
1,0.6146666526794433,0.721333360671997,0.7546666622161865,0.774666690826416,0.7813333511352539,0.7853333473205566,0.7853333473205566,0.7853333473205566,0.7853333473205566,2.5399999618530273,0.6574617028236389,0.55
2,0.5986666679382324,0.6973333358764648,0.7306666851043702,0.7493333339691162,0.7559999942779541,0.7573333263397217,0.7573333263397217,0.7573333263397217,0.7573333263397217,2.5399999618530273,0.6574617028236389,0.5607142857142857
3,0.5866666793823242,0.6800000190734863,0.7106667041778565,0.7293333530426025,0.7360000133514404,0.737333345413208,0.737333345413208,0.737333345413208,0.737333345413208,2.5399999618530273,0.6574617028236389,0.5714285714285715
4,0.5773333549499512,0.6666666984558105,0.6946667194366455,0.7106667041778565,0.7173333644866944,0.7186666965484619,0.7186666965484619,0.7186666965484619,0.7186666965484619,2.5399999618530273,0.6574617028236389,0.5821428571428572
5,0.5600000381469726,0.6453332901000977,0.6720000267028808,0.6840000629425049,0.6906667232513428,0.6920000553131104,0.6920000553131104,0.6920000553131104,0.6920000553131104,2.5399999618530273,0.6574617028236389,0.5928571428571429
6,0.5373332977294922,0.6173333168029785,0.6413332939147949,0.6493332862854004,0.6546666622161865,0.6559999942779541,0.6559999942779541,0.6559999942779541,0.6559999942779541,2.5399999618530273,0.6574617028236389,0.6035714285714285
7,0.525333309173584,0.6026666641235352,0.625333309173584,0.6319999694824219,0.6373332977294922,0.6386666297912598,0.6386666297912598,0.6386666297912598,0.6386666297912598,2.5399999618530273,0.6574617028236389,0.6142857142857143
8,0.5159999847412109,0.5893333435058594,0.6093333244323731,0.615999984741211,0.6199999809265136,0.6213333129882812,0.6213333129882812,0.6213333129882812,0.6213333129882812,2.5399999618530273,0.6574617028236389,0.625
9,0.4933333396911621,0.5640000343322754,0.5813333511352539,0.5880000114440918,0.5920000076293945,0.5933333396911621,0.5933333396911621,0.5933333396911621,0.5933333396911621,2.5399999618530273,0.6574617028236389,0.6357142857142857
10,0.474666690826416,0.5413332939147949,0.5546667098999023,0.5600000381469726,0.5640000343322754,0.565333366394043,0.565333366394043,0.565333366394043,0.565333366394043,2.5399999618530273,0.6574617028236389,0.6464285714285714
11,0.4573333263397217,0.5186666488647461,0.5306666374206543,0.5359999656677246,0.5399999618530273,0.5413332939147949,0.5413332939147949,0.5413332939147949,0.5413332939147949,2.5399999618530273,0.6574617028236389,0.6571428571428571
12,0.4333333492279053,0.4893333435058594,0.5013333320617676,0.5066666603088379,0.509333324432373,0.509333324432373,0.509333324432373,0.509333324432373,0.509333324432373,2.5399999618530273,0.6574617028236389,0.6678571428571428
13,0.4080000400543213,0.45866665840148924,0.4693333625793457,0.47333335876464844,0.474666690826416,0.474666690826416,0.474666690826416,0.474666690826416,0.474666690826416,2.5399999618530273,0.6574617028236389,0.6785714285714286
14,0.3880000114440918,0.4333333492279053,0.44133334159851073,0.4440000057220459,0.4440000057220459,0.4440000057220459,0.4440000057220459,0.4440000057220459,0.4440000057220459,2.5399999618530273,0.6574617028236389,0.6892857142857143
15,0.37066667079925536,0.4080000400543213,0.4160000324249268,0.41733336448669434,0.41733336448669434,0.41733336448669434,0.41733336448669434,0.41733336448669434,0.41733336448669434,2.5399999618530273,0.6574617028236389,0.7
